sku,name,category,brand,brand_country,manufacturer_code,alternative_markings,manufacturing_country,price,stock_qty,stock_is_tracked,availability_status,short_description,description,image_url,require_prepayment,cod_allowed,category_require_prepayment,category_cod_allowed,subtype,inner_diameter_mm,outer_diameter_mm,width_mm,rows,cage_type,bearing_seal_type,clearance,precision_class,belt_type,profile,length_mm,belt_width_mm,seal_type,seal_inner_diameter_mm,seal_outer_diameter_mm,seal_width_mm,material,lip_type,lubricant_type,viscosity,base_type,package_size,temperature_range
TB-BRG-01387,6201 RS,bearings,,,6201 RS,,,115.2,0,false,in_stock,Радіальний кульковий однорядний. Маркування: 6201 RS.,,,,,,,радіальний кульковий однорядний,12,32,10,1,,RS,,,,,,,,,,,,,,,,,
TB-BRG-01388,6201 RS C3,bearings,,,6201 RS C3,,,108.0,0,false,in_stock,Радіальний кульковий однорядний. Маркування: 6201 RS C3.,,,,,,,радіальний кульковий однорядний,12,32,10,1,,RS,,,,,,,,,,,,,,,,,
TB-BRG-01389,6201 RS FLT,bearings,Kinex,Словаччина,6201 RS FLT,,,64.8,0,false,in_stock,Радіальний кульковий однорядний. Маркування: 6201 RS FLT.,,,,,,,радіальний кульковий однорядний,12,32,10,1,,RS,,,,,,,,,,,,,,,,,
TB-BRG-01390,6201 RS SKF,bearings,SKF,Швеція,6201 RS SKF,,,112.46,0,false,in_stock,Радіальний кульковий однорядний. Маркування: 6201 RS SKF.,,,,,,,радіальний кульковий однорядний,12,32,10,1,,RS,,,,,,,,,,,,,,,,,
TB-BRG-01391,6201 ZZ,bearings,,,6201 ZZ,,,96.0,0,false,in_stock,Радіальний кульковий однорядний. Маркування: 6201 ZZ.,,,,,,,радіальний кульковий однорядний,12,32,10,1,,ZZ,,,,,,,,,,,,,,,,,
TB-BRG-01392,"6201/12,7",bearings,,,"6201/12,7",,,52.92,0,false,in_stock,"Радіальний кульковий однорядний. Маркування: 6201/12,7.",,,,,,,радіальний кульковий однорядний,12,32,10,1,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-01393,6202 RS,bearings,,,6202 RS,,,108.0,0,false,in_stock,Радіальний кульковий однорядний. Маркування: 6202 RS.,,,,,,,радіальний кульковий однорядний,15,35,11,1,,2RS,,,,,,,,,,,,,,,,,
TB-BRG-01394,6202 RS CЗ,bearings,,,6202 RS CЗ,,,120.0,0,false,in_stock,Радіальний кульковий однорядний. Маркування: 6202 RS CЗ.,,,,,,,радіальний кульковий однорядний,15,35,11,1,,2RS,,,,,,,,,,,,,,,,,
TB-BRG-01395,6202 RS FLT,bearings,Kinex,Словаччина,6202 RS FLT,,,66.0,0,false,in_stock,Радіальний кульковий однорядний. Маркування: 6202 RS FLT.,,,,,,,радіальний кульковий однорядний,15,35,11,1,,2RS,,,,,,,,,,,,,,,,,
TB-BRG-01396,6202 ZVL,bearings,Kinex,Словаччина,6202 ZVL,,,46.31,0,false,in_stock,Радіальний кульковий однорядний. Маркування: 6202 ZVL.,,,,,,,радіальний кульковий однорядний,15,35,11,1,,ZZ,,,,,,,,,,,,,,,,,
TB-BRG-01397,6202 ZZ,bearings,,,6202 ZZ,,,112.5,0,false,in_stock,Радіальний кульковий однорядний. Маркування: 6202 ZZ.,,,,,,,радіальний кульковий однорядний,15,35,11,1,,ZZ,,,,,,,,,,,,,,,,,
TB-BRG-01398,6202 ZZ C3,bearings,,,6202 ZZ C3,,,112.5,0,false,in_stock,Радіальний кульковий однорядний. Маркування: 6202 ZZ C3.,,,,,,,радіальний кульковий однорядний,15,35,11,1,,ZZ,,,,,,,,,,,,,,,,,
TB-BRG-01399,6202 ZZ SKF,bearings,SKF,Швеція,6202 ZZ SKF,,,102.0,0,false,in_stock,Радіальний кульковий однорядний. Маркування: 6202 ZZ SKF.,,,,,,,радіальний кульковий однорядний,15,35,11,1,,ZZ,,,,,,,,,,,,,,,,,
TB-BRG-01400,6202/12.7 (6202-1/2),bearings,,,6202/12.7 (6202-1/2),,,52.92,0,false,in_stock,Радіальний кульковий однорядний. Маркування: 6202/12.7 (6202-1/2).,,,,,,,радіальний кульковий однорядний,15,35,11,1,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-01401,6202/14 RS,bearings,,,6202/14 RS,,,60.0,0,false,in_stock,Радіальний кульковий однорядний. Маркування: 6202/14 RS.,,,,,,,радіальний кульковий однорядний,15,35,11,1,,RS,,,,,,,,,,,,,,,,,
TB-BRG-01402,"6202/15,875",bearings,,,"6202/15,875",,,91.02,0,false,in_stock,"Радіальний кульковий однорядний. Маркування: 6202/15,875.",,,,,,,радіальний кульковий однорядний,15,35,11,1,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-01403,6202/31 RS,bearings,,,6202/31 RS,,,41.67,0,false,in_stock,Радіальний кульковий однорядний. Маркування: 6202/31 RS.,,,,,,,радіальний кульковий однорядний,15,35,11,1,,RS,,,,,,,,,,,,,,,,,
TB-BRG-01404,6203 2RS SS,bearings,,,6203 2RS SS,,,150.0,0,false,in_stock,Радіальний кульковий однорядний. Маркування: 6203 2RS SS.,,,,,,,радіальний кульковий однорядний,17,40,12,1,,2RS,,,,,,,,,,,,,,,,,
TB-BRG-01405,6203 NR,bearings,,,6203 NR,,,175.61,0,false,in_stock,Радіальний кульковий однорядний. Маркування: 6203 NR.,,,,,,,радіальний кульковий однорядний,17,40,12,1,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-01406,6203 RS,bearings,,,6203 RS,,,126.0,0,false,in_stock,Радіальний кульковий однорядний. Маркування: 6203 RS.,,,,,,,радіальний кульковий однорядний,17,40,12,1,,RS,,,,,,,,,,,,,,,,,
TB-BRG-01407,6203 RS CЗ,bearings,,,6203 RS CЗ,,,120.0,0,false,in_stock,Радіальний кульковий однорядний. Маркування: 6203 RS CЗ.,,,,,,,радіальний кульковий однорядний,17,40,12,1,,RS,,,,,,,,,,,,,,,,,
TB-BRG-01408,6203 RS FLT,bearings,Kinex,Словаччина,6203 RS FLT,,,78.0,0,false,in_stock,Радіальний кульковий однорядний. Маркування: 6203 RS FLT.,,,,,,,радіальний кульковий однорядний,17,40,12,1,,RS,,,,,,,,,,,,,,,,,
TB-BRG-01409,6203 RS NR NTN,bearings,NTN,Японія,6203 RS NR NTN,,,153.15,0,false,in_stock,Радіальний кульковий однорядний. Маркування: 6203 RS NR NTN.,,,,,,,радіальний кульковий однорядний,17,40,12,1,,RS,,,,,,,,,,,,,,,,,
TB-BRG-01410,6203 RS SKF,bearings,SKF,Швеція,6203 RS SKF,,,152.84,0,false,in_stock,Радіальний кульковий однорядний. Маркування: 6203 RS SKF.,,,,,,,радіальний кульковий однорядний,17,40,12,1,,RS,,,,,,,,,,,,,,,,,
TB-BRG-01411,6203 ZVL,bearings,Kinex,Словаччина,6203 ZVL,,,77.6,0,false,in_stock,Радіальний кульковий однорядний. Маркування: 6203 ZVL.,,,,,,,радіальний кульковий однорядний,17,40,12,1,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-01412,6203 ZZ,bearings,,,6203 ZZ,,,132.0,0,false,in_stock,Радіальний кульковий однорядний. Маркування: 6203 ZZ.,,,,,,,радіальний кульковий однорядний,17,40,12,1,,ZZ,,,,,,,,,,,,,,,,,
TB-BRG-01413,6203 ZZ C3,bearings,,,6203 ZZ C3,,,120.0,0,false,in_stock,Радіальний кульковий однорядний. Маркування: 6203 ZZ C3.,,,,,,,радіальний кульковий однорядний,17,40,12,1,,ZZ,,,,,,,,,,,,,,,,,
TB-BRG-01414,"6203/12,7 RS",bearings,,,"6203/12,7 RS",,,68.28,0,false,in_stock,"Радіальний кульковий однорядний. Маркування: 6203/12,7 RS.",,,,,,,радіальний кульковий однорядний,17,40,12,1,,RS,,,,,,,,,,,,,,,,,
TB-BRG-01415,"6203/15,872 RS",bearings,,,"6203/15,872 RS",,,68.28,0,false,in_stock,"Радіальний кульковий однорядний. Маркування: 6203/15,872 RS.",,,,,,,радіальний кульковий однорядний,17,40,12,1,,2RS,,,,,,,,,,,,,,,,,
TB-BRG-01416,6203/16,bearings,,,6203/16,,,79.38,0,false,in_stock,Радіальний кульковий однорядний. Маркування: 6203/16.,,,,,,,радіальний кульковий однорядний,17,40,12,1,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-01417,"6203/19,05",bearings,,,"6203/19,05",,,170.66,0,false,in_stock,"Радіальний кульковий однорядний. Маркування: 6203/19,05.",,,,,,,радіальний кульковий однорядний,17,40,12,1,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-01418,6204 2RS SS,bearings,,,6204 2RS SS,,,178.61,0,false,in_stock,Радіальний кульковий однорядний. Маркування: 6204 2RS SS.,,,,,,,радіальний кульковий однорядний,20,47,14,1,,2RS,,,,,,,,,,,,,,,,,
TB-BRG-01419,6204 NR NTN,bearings,NTN,Японія,6204 NR NTN,,,273.04,0,false,in_stock,Радіальний кульковий однорядний. Маркування: 6204 NR NTN.,,,,,,,радіальний кульковий однорядний,20,47,14,1,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-01420,R12 2RS EZO,bearings,,,R12 2RS EZO,,,252.0,0,false,in_stock,Підшипник. Маркування: R12 2RS EZO.,,,,,,,підшипник,,,,,,2RS,,,,,,,,,,,,,,,,,
TB-BRG-01421,R12 RS,bearings,,,R12 RS,,,111.13,0,false,in_stock,Підшипник. Маркування: R12 RS.,,,,,,,підшипник,,,,,,2RS,,,,,,,,,,,,,,,,,
TB-BRG-01422,R144 ZZ*A,bearings,Китай,Китай,R144 ZZ*A,,Китай,44.98,0,false,in_stock,Підшипник. Маркування: R144 ZZ*A.,,,,,,,підшипник,,,,,,ZZ,,,,,,,,,,,,,,,,,
TB-BRG-01423,R14ZZ,bearings,,,R14ZZ,,,396.9,0,false,in_stock,Підшипник. Маркування: R14ZZ.,,,,,,,підшипник,,,,,,ZZ,,,,,,,,,,,,,,,,,
TB-BRG-01424,R16 RS/HT51,bearings,,,R16 RS/HT51,,,330.0,0,false,in_stock,Підшипник. Маркування: R16 RS/HT51.,,,,,,,підшипник,,,,,,RS,,,,,,,,,,,,,,,,,
TB-BRG-01425,R2 A ZZ,bearings,,,R2 A ZZ,,,228.0,0,false,in_stock,Підшипник. Маркування: R2 A ZZ.,,,,,,,підшипник,,,,,,ZZ,,,,,,,,,,,,,,,,,
TB-BRG-01426,R2 A ZZ *A,bearings,Китай,Китай,R2 A ZZ *A,,Китай,132.3,0,false,in_stock,Підшипник. Маркування: R2 A ZZ *A.,,,,,,,підшипник,,,,,,ZZ,,,,,,,,,,,,,,,,,
TB-BRG-01427,R2 ZZ*A,bearings,Китай,Китай,R2 ZZ*A,,Китай,44.98,0,false,in_stock,Підшипник. Маркування: R2 ZZ*A.,,,,,,,підшипник,,,,,,ZZ,,,,,,,,,,,,,,,,,
TB-BRG-01428,R3 RS*A,bearings,Китай,Китай,R3 RS*A,,Китай,55.57,0,false,in_stock,Підшипник. Маркування: R3 RS*A.,,,,,,,підшипник,,,,,,RS,,,,,,,,,,,,,,,,,
TB-BRG-01429,R3 ZZ NSK,bearings,NSK,Японія,R3 ZZ NSK,,,152.15,0,false,in_stock,Підшипник. Маркування: R3 ZZ NSK.,,,,,,,підшипник,,,,,,ZZ,,,,,,,,,,,,,,,,,
TB-BRG-01430,R4 ZZ,bearings,,,R4 ZZ,,,205.07,0,false,in_stock,Підшипник. Маркування: R4 ZZ.,,,,,,,підшипник,,,,,,ZZ,,,,,,,,,,,,,,,,,
TB-BRG-01431,R6 ZZ,bearings,,,R6 ZZ,,,165.38,0,false,in_stock,Підшипник. Маркування: R6 ZZ.,,,,,,,підшипник,,,,,,ZZ,,,,,,,,,,,,,,,,,
TB-BRG-01432,R8 RS NTN,bearings,NTN,Японія,R8 RS NTN,,,119.07,0,false,in_stock,Підшипник. Маркування: R8 RS NTN.,,,,,,,підшипник,,,,,,RS,,,,,,,,,,,,,,,,,
TB-BRG-01433,R8 RS*A,bearings,Китай,Китай,R8 RS*A,,Китай,44.98,0,false,in_stock,Підшипник. Маркування: R8 RS*A.,,,,,,,підшипник,,,,,,RS,,,,,,,,,,,,,,,,,
TB-BRG-01434,R8 ZZ NTN,bearings,NTN,Японія,R8 ZZ NTN,,,138.92,0,false,in_stock,Підшипник. Маркування: R8 ZZ NTN.,,,,,,,підшипник,,,,,,ZZ,,,,,,,,,,,,,,,,,
TB-BRG-01435,SS608ZZ EZO,bearings,,,SS608ZZ EZO,,,158.76,0,false,in_stock,Підшипник. Маркування: SS608ZZ EZO.,,,,,,,підшипник,,,,,,ZZ,,,,,,,,,,,,,,,,,
TB-BRG-01436,SS685 H,bearings,,,SS685 H,,,138.92,0,false,in_stock,Підшипник. Маркування: SS685 H.,,,,,,,підшипник,,,,,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-01437,SS685ZZ EZO,bearings,,,SS685ZZ EZO,,,132.3,0,false,in_stock,Підшипник. Маркування: SS685ZZ EZO.,,,,,,,підшипник,,,,,,ZZ,,,,,,,,,,,,,,,,,
TB-BRG-01438,SS695ZZ EZO,bearings,,,SS695ZZ EZO,,,125.69,0,false,in_stock,Підшипник. Маркування: SS695ZZ EZO.,,,,,,,підшипник,,,,,,ZZ,,,,,,,,,,,,,,,,,
TB-BRG-01439,SSF693 ZZ EZO,bearings,,,SSF693 ZZ EZO,,,198.45,0,false,in_stock,Підшипник. Маркування: SSF693 ZZ EZO.,,,,,,,підшипник,,,,,,ZZ,,,,,,,,,,,,,,,,,
TB-BRG-01440,SSF695ZZ EZO,bearings,,,SSF695ZZ EZO,,,198.45,0,false,in_stock,Підшипник. Маркування: SSF695ZZ EZO.,,,,,,,підшипник,,,,,,ZZ,,,,,,,,,,,,,,,,,
TB-BRG-01441,W 618/8 ZZ SKF,bearings,SKF,Швеція,W 618/8 ZZ SKF,,,160.74,0,false,in_stock,Підшипник. Маркування: W 618/8 ZZ SKF.,,,,,,,підшипник,,,,,,ZZ,,,,,,,,,,,,,,,,,
TB-BRG-01442,00014 PN(885152),bearings,,,00014 PN(885152),,,204.0,0,false,in_stock,Підшипник. Маркування: 00014 PN(885152).,,,,,,,підшипник,,,,,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-01443,00014 PN(IB07330) RS,bearings,,,00014 PN(IB07330) RS,,,567.0,0,false,in_stock,Підшипник. Маркування: 00014 PN(IB07330) RS.,,,,,,,підшипник,,,,,,RS,,,,,,,,,,,,,,,,,
TB-BRG-01444,00035 PN (F04100040),bearings,,,00035 PN (F04100040),,,357.21,0,false,in_stock,Підшипник. Маркування: 00035 PN (F04100040).,,,,,,,підшипник,,,,,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-01445,00123 PN,bearings,,,00123 PN,,,1984.5,0,false,in_stock,Підшипник. Маркування: 00123 PN.,,,,,,,підшипник,,,,,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-01446,11207 G15,bearings,,,11207 G15,,,1194.62,0,false,in_stock,Підшипник. Маркування: 11207 G15.,,,,,,,підшипник,,,,,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-01447,1726017(SBX1706),bearings,,,1726017(SBX1706),,,2910.6,0,false,in_stock,Підшипник. Маркування: 1726017(SBX1706).,,,,,,,підшипник,,,,,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-01448,1726208 2RS,bearings,,,1726208 2RS,,,198.45,0,false,in_stock,Підшипник. Маркування: 1726208 2RS.,,,,,,,підшипник,,,,,,2RS,,,,,,,,,,,,,,,,,
TB-BRG-01449,1726209 2RS,bearings,,,1726209 2RS,,,238.14,0,false,in_stock,Підшипник. Маркування: 1726209 2RS.,,,,,,,підшипник,,,,,,2RS,,,,,,,,,,,,,,,,,
TB-BRG-01450,1726210 RS,bearings,,,1726210 RS,,,948.0,0,false,in_stock,Підшипник. Маркування: 1726210 RS.,,,,,,,підшипник,,,,,,RS,,,,,,,,,,,,,,,,,
TB-BRG-01451,1726308 2RS,bearings,,,1726308 2RS,,,767.34,0,false,in_stock,Підшипник. Маркування: 1726308 2RS.,,,,,,,підшипник,,,,,,2RS,,,,,,,,,,,,,,,,,
TB-BRG-01452,188-004,bearings,,,188-004,,,477.83,0,false,in_stock,Підшипник. Маркування: 188-004.,,,,,,,підшипник,,,,,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-01453,188-006V (PN00075),bearings,,,188-006V (PN00075),,,423.36,0,false,in_stock,Підшипник. Маркування: 188-006V (PN00075).,,,,,,,підшипник,,,,,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-01454,188-009,bearings,,,188-009,,,429.98,0,false,in_stock,Підшипник. Маркування: 188-009.,,,,,,,підшипник,,,,,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-01455,20 RALE NPPB,bearings,,,20 RALE NPPB,,,529.2,0,false,in_stock,Підшипник. Маркування: 20 RALE NPPB.,,,,,,,підшипник,,,,,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-01456,203 JD,bearings,,,203 JD,,,102.0,0,false,in_stock,Підшипник. Маркування: 203 JD.,,,,,,,підшипник,,,,,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-01457,203 KRR2*А,bearings,Китай,Китай,203 KRR2*А,,Китай,90.0,0,false,in_stock,Підшипник. Маркування: 203 KRR2*А.,,,,,,,підшипник,,,,,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-01458,203 KRR5*А,bearings,Китай,Китай,203 KRR5*А,,Китай,150.0,0,false,in_stock,Підшипник. Маркування: 203 KRR5*А.,,,,,,,підшипник,,,,,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-01459,203 YAR ZVL,bearings,Kinex,Словаччина,203 YAR ZVL,,,211.68,0,false,in_stock,Підшипник. Маркування: 203 YAR ZVL.,,,,,,,підшипник,,,,,,Z,,,,,,,,,,,,,,,,,
TB-BRG-01460,203 YAT(US203),bearings,,,203 YAT(US203),,,317.52,0,false,in_stock,Підшипник. Маркування: 203 YAT(US203).,,,,,,,підшипник,,,,,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-01461,203-10 YAT,bearings,,,203-10 YAT,,,306.31,0,false,in_stock,Підшипник. Маркування: 203-10 YAT.,,,,,,,підшипник,,,,,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-01462,204 KRR2,bearings,,,204 KRR2,,,900.0,0,false,in_stock,Підшипник. Маркування: 204 KRR2.,,,,,,,підшипник,,,,,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-01463,204 KRRB2,bearings,,,204 KRRB2,,,257.99,0,false,in_stock,Підшипник. Маркування: 204 KRRB2.,,,,,,,підшипник,,,,,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-01464,204 KRRB2 Timken,bearings,Timken,США,204 KRRB2 Timken,,,436.59,0,false,in_stock,Підшипник. Маркування: 204 KRRB2 Timken.,,,,,,,підшипник,,,,,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-01465,204 PY3 имп,bearings,,,204 PY3 имп,,,540.0,0,false,in_stock,Підшипник. Маркування: 204 PY3 имп.,,,,,,,підшипник,,,,,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-01466,204 RY 2,bearings,,,204 RY 2,,,132.0,0,false,in_stock,Підшипник. Маркування: 204 RY 2.,,,,,,,підшипник,,,,,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-01467,204 SS UCF,bearings,,,204 SS UCF,,,1190.7,0,false,in_stock,Корпусний. Маркування: 204 SS UCF.,,,,,,,корпусний,,,,,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-01468,204 SS UCFC,bearings,,,204 SS UCFC,,,1190.7,0,false,in_stock,Корпусний. Маркування: 204 SS UCFC.,,,,,,,корпусний,,,,,,відкритий,,,,,,,,,,,,,,,,,
